timestamp,symbol,type,entry,tp,sl,leverage,indicators
2025-04-19 18:28:15,ALPACA/USDT:USDT,long,0.03836,0.040278,0.037593,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:28:20,ALEO/USDT:USDT,short,0.2606,0.24757,0.265812,10,0,Не проверялись,active,,,,,7,15,none,down,0.674616655417471
2025-04-19 18:28:20,ALCH/USDT:USDT,long,0.15101,0.158561,0.14799,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:28:34,BB/USDT:USDT,long,0.1056,0.11088,0.103488,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:28:47,COOKIE/USDT:USDT,long,0.0967,0.101535,0.094766,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:29:13,FLR/USDT:USDT,long,0.01637,0.017188,0.016043,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:29:13,GALA/USDT:USDT,long,0.01473,0.015467,0.014435,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:29:13,GAS/USDT:USDT,long,3.515,3.69075,3.4447,10,0,Не проверялись,active,,,,,7,14,none,up,0.6958388684775931
2025-04-19 18:29:20,GMT/USDT:USDT,long,0.05882,0.061761,0.057644,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:29:26,HIGH/USDT:USDT,long,0.5145,0.540225,0.50421,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:29:34,JASMY/USDT:USDT,long,0.014344,0.015061,0.014057,10,0,Не проверялись,active,,,,,7,14,none,up,0.6630854243493564
2025-04-19 18:29:34,INJ/USDT:USDT,long,8.17,8.5785,8.0066,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:29:53,MAVIA/USDT:USDT,long,0.2089,0.219345,0.204722,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:29:53,MASK/USDT:USDT,long,1.047,1.09935,1.02606,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:30:00,MYRIA/USDT:USDT,long,0.0007862,0.000826,0.00077,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:30:07,NOT/USDT:USDT,long,0.001837,0.001892,0.0018,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:30:14,PERP/USDT:USDT,short,0.1904,0.18088,0.194208,10,0,Не проверялись,active,,,,,6,14,none,down,0.7668182370606457
2025-04-19 18:30:39,SIREN/USDT:USDT,long,0.05285,0.055492,0.051793,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:30:39,SOLAYER/USDT:USDT,long,2.1791,2.288055,2.135518,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:30:52,TAI/USDT:USDT,long,0.02799,0.02939,0.02743,10,0,Не проверялись,active,,,,,8,16,none,none,0
2025-04-19 18:31:05,WAL/USDT:USDT,long,0.4181,0.439005,0.409738,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:31:18,XRD/USDT:USDT,long,0.011946,0.012543,0.011707,10,0,Не проверялись,active,,,,,9,14,none,none,0
2025-04-19 18:42:20,ALCH/USDT:USDT,long,0.15101,0.160071,0.14799,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:42:20,ALPACA/USDT:USDT,long,0.03836,0.040662,0.037593,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:42:20,ALEO/USDT:USDT,short,0.2606,0.244964,0.265812,10,0,Не проверялись,active,,,,,7,15,none,down,0.674616655417471
2025-04-19 18:42:33,AR/USDT:USDT,long,5.454,5.78124,5.34492,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:42:40,BB/USDT:USDT,long,0.1056,0.111936,0.103488,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:42:47,BSW/USDT:USDT,long,0.01884,0.01997,0.018463,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:42:54,CATI/USDT:USDT,long,0.0757,0.080242,0.074186,10,0,Не проверялись,active,,,,,4,15,none,none,0
2025-04-19 18:42:54,COOKIE/USDT:USDT,long,0.0967,0.102502,0.094766,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:43:02,DEGEN/USDT:USDT,long,0.002485,0.002634,0.002435,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:43:02,CRV/USDT:USDT,long,0.616,0.65296,0.60368,10,0,Не проверялись,active,,,,,6,15,none,none,0
2025-04-19 18:43:02,CORE/USDT:USDT,long,0.6752,0.715712,0.661696,10,0,Не проверялись,active,,,,,6,13,none,none,0
2025-04-19 18:43:22,GAS/USDT:USDT,long,3.515,3.7259,3.4447,10,0,Не проверялись,active,,,,,7,14,none,up,0.6958388684775931
2025-04-19 18:43:22,FLM/USDT:USDT,long,0.01692,0.017935,0.016582,10,0,Не проверялись,active,,,,,6,15,none,none,0
2025-04-19 18:43:22,FLR/USDT:USDT,long,0.01637,0.017352,0.016043,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:43:22,GALA/USDT:USDT,long,0.01473,0.015614,0.014435,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:43:29,GODS/USDT:USDT,long,0.096,0.10176,0.09408,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:43:29,GMT/USDT:USDT,long,0.05882,0.062349,0.057644,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 18:43:37,HOOK/USDT:USDT,long,0.1278,0.135468,0.125244,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:43:37,HIGH/USDT:USDT,long,0.5145,0.54537,0.50421,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:43:44,IMX/USDT:USDT,short,0.4612,0.433528,0.470424,10,0,Не проверялись,active,,,,,5,14,none,down,0.684559167054436
2025-04-19 18:43:44,INJ/USDT:USDT,long,8.17,8.6602,8.0066,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 18:43:45,JASMY/USDT:USDT,long,0.014344,0.015205,0.014057,10,0,Не проверялись,active,,,,,7,14,none,up,0.6630854243493564
2025-04-19 18:43:51,KOMA/USDT:USDT,short,0.01567,0.01473,0.015983,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:44:05,MASK/USDT:USDT,long,1.047,1.10982,1.02606,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 18:44:06,MBOX/USDT:USDT,short,0.04379,0.041163,0.044666,10,0,Не проверялись,active,,,,,5,14,none,down,0.8841410162163629
